Iso3_code,Country,Region,Category,Sex,Year
BLZ,Belize,Americas,Corruption: Bribery,Total,2022
BLZ,Belize,Americas,Corruption: Other acts of corruption,Total,2019
BLZ,Belize,Americas,Corruption: Other acts of corruption,Total,2020
BLZ,Belize,Americas,Corruption: Other acts of corruption,Total,2021
BLZ,Belize,Americas,Corruption: Other acts of corruption,Total,2022
BLZ,Belize,Americas,Burglary,Total,2005
BLZ,Belize,Americas,Burglary,Total,2006
BLZ,Belize,Americas,Burglary,Total,2009
BLZ,Belize,Americas,Burglary,Total,2010
BLZ,Belize,Americas,Burglary,Total,2011
BLZ,Belize,Americas,Burglary,Total,2012
BLZ,Belize,Americas,Burglary,Total,2013
BLZ,Belize,Americas,Burglary,Total,2014
BLZ,Belize,Americas,Burglary,Total,2015
BLZ,Belize,Americas,Burglary,Total,2016
BLZ,Belize,Americas,Burglary,Total,2017
BLZ,Belize,Americas,Burglary,Total,2018
BLZ,Belize,Americas,Burglary,Total,2019
BLZ,Belize,Americas,Burglary,Total,2020
BLZ,Belize,Americas,Burglary,Total,2021
BLZ,Belize,Americas,Burglary,Total,2022
BLZ,Belize,Americas,Theft,Total,2005
BLZ,Belize,Americas,Theft,Total,2006
BLZ,Belize,Americas,Theft,Total,2009
BLZ,Belize,Americas,Theft,Total,2010
BLZ,Belize,Americas,Theft,Total,2011
BLZ,Belize,Americas,Theft,Total,2012
BLZ,Belize,Americas,Theft,Total,2013
BLZ,Belize,Americas,Theft,Total,2014
BLZ,Belize,Americas,Theft,Total,2015
BLZ,Belize,Americas,Theft,Total,2016
BLZ,Belize,Americas,Theft,Total,2017
BLZ,Belize,Americas,Theft,Total,2018
BLZ,Belize,Americas,Theft,Total,2019
BLZ,Belize,Americas,Theft,Total,2020
BLZ,Belize,Americas,Theft,Total,2021
BLZ,Belize,Americas,Theft,Total,2022
BLZ,Belize,Americas,Theft: of a motorized vehicle,Total,2005
BLZ,Belize,Americas,Theft: of a motorized vehicle,Total,2006
BLZ,Belize,Americas,Theft: of a motorized vehicle,Total,2009
BLZ,Belize,Americas,Theft: of a motorized vehicle,Total,2010
BLZ,Belize,Americas,Theft: of a motorized vehicle,Total,2011
BLZ,Belize,Americas,Theft: of a motorized vehicle,Total,2012
BLZ,Belize,Americas,Theft: of a motorized vehicle,Total,2013
BLZ,Belize,Americas,Theft: of a motorized vehicle,Total,2014
BLZ,Belize,Americas,Theft: of a motorized vehicle,Total,2015
BLZ,Belize,Americas,Theft: of a motorized vehicle,Total,2016
BLZ,Belize,Americas,Theft: of a motorized vehicle,Total,2017
BLZ,Belize,Americas,Theft: of a motorized vehicle,Total,2018
BLZ,Belize,Americas,Theft: of a motorized vehicle,Total,2019
BLZ,Belize,Americas,Theft: of a motorized vehicle,Total,2020
BLZ,Belize,Americas,Theft: of a motorized vehicle,Total,2021
BLZ,Belize,Americas,Theft: of a motorized vehicle,Total,2022
BLZ,Belize,Americas,Fraud,Total,2020
BLZ,Belize,Americas,Fraud: Cyber-related (Cy),Total,2020
BLZ,Belize,Americas,Fraud: Cyber-related (Cy),Total,2021
BLZ,Belize,Americas,Fraud: Cyber-related (Cy),Total,2022
BLZ,Belize,Americas,Money laundering,Total,2020
BLZ,Belize,Americas,Unlawful access to a computer system,Total,2019
BLZ,Belize,Americas,Unlawful access to a computer system,Total,2021
BLZ,Belize,Americas,Unlawful interference with a computer system or computer data,Total,2019
BLZ,Belize,Americas,Unlawful interference with a computer system or computer data,Total,2021
BLZ,Belize,Americas,Unlawful interception or access of computer data,Total,2019
BLZ,Belize,Americas,Unlawful interception or access of computer data,Total,2021
BLZ,Belize,Americas,Acts that cause environmental pollution or degradation,Total,2019
BLZ,Belize,Americas,Acts involving the movement of dumping of waste,Total,2019
BLZ,Belize,Americas,Trade or possession of protected or prohibited species of faune and flora,Total,2019
BLZ,Belize,Americas,Acts that result in the depletion of degradation of natural resources,Total,2019
BLZ,Belize,Americas,Corruption,Total,2019
BLZ,Belize,Americas,Corruption,Total,2020
BLZ,Belize,Americas,Corruption,Total,2021
BLZ,Belize,Americas,Corruption,Total,2022
BLZ,Belize,Americas,Corruption: Bribery,Total,2019
BLZ,Belize,Americas,Corruption: Bribery,Total,2020
BLZ,Belize,Americas,Corruption: Bribery,Total,2021
BLZ,Belize,Americas,Corruption: Bribery,Total,2022
BLZ,Belize,Americas,Corruption: Other acts of corruption,Total,2019
BLZ,Belize,Americas,Corruption: Other acts of corruption,Total,2020
BLZ,Belize,Americas,Corruption: Other acts of corruption,Total,2021
BLZ,Belize,Americas,Corruption: Other acts of corruption,Total,2022
BLZ,Belize,Americas,Burglary,Total,2005
BLZ,Belize,Americas,Burglary,Total,2006
BLZ,Belize,Americas,Burglary,Total,2009
BLZ,Belize,Americas,Burglary,Total,2010
BLZ,Belize,Americas,Burglary,Total,2011
BLZ,Belize,Americas,Burglary,Total,2012
BLZ,Belize,Americas,Burglary,Total,2013
BLZ,Belize,Americas,Burglary,Total,2014
BLZ,Belize,Americas,Burglary,Total,2015
BLZ,Belize,Americas,Burglary,Total,2016
BLZ,Belize,Americas,Burglary,Total,2017
BLZ,Belize,Americas,Burglary,Total,2018
BLZ,Belize,Americas,Burglary,Total,2019
BLZ,Belize,Americas,Burglary,Total,2020
BLZ,Belize,Americas,Burglary,Total,2021
BLZ,Belize,Americas,Burglary,Total,2022
BLZ,Belize,Americas,Theft,Total,2005
BLZ,Belize,Americas,Theft,Total,2006
BLZ,Belize,Americas,Theft,Total,2009
BLZ,Belize,Americas,Theft,Total,2010
BLZ,Belize,Americas,Theft,Total,2011
BLZ,Belize,Americas,Theft,Total,2012
BLZ,Belize,Americas,Theft,Total,2013
BLZ,Belize,Americas,Theft,Total,2014
BLZ,Belize,Americas,Theft,Total,2015
BLZ,Belize,Americas,Theft,Total,2016
BLZ,Belize,Americas,Theft,Total,2017
BLZ,Belize,Americas,Theft,Total,2018
BLZ,Belize,Americas,Theft,Total,2019
BLZ,Belize,Americas,Theft,Total,2020
BLZ,Belize,Americas,Theft,Total,2021
BLZ,Belize,Americas,Theft,Total,2022
BLZ,Belize,Americas,Theft: of a motorized vehicle,Total,2005
BLZ,Belize,Americas,Theft: of a motorized vehicle,Total,2006
BLZ,Belize,Americas,Theft: of a motorized vehicle,Total,2009
BLZ,Belize,Americas,Theft: of a motorized vehicle,Total,2010
BLZ,Belize,Americas,Theft: of a motorized vehicle,Total,2011
BLZ,Belize,Americas,Theft: of a motorized vehicle,Total,2012
BLZ,Belize,Americas,Theft: of a motorized vehicle,Total,2013
BLZ,Belize,Americas,Theft: of a motorized vehicle,Total,2014
BLZ,Belize,Americas,Theft: of a motorized vehicle,Total,2015
BLZ,Belize,Americas,Theft: of a motorized vehicle,Total,2016
BLZ,Belize,Americas,Theft: of a motorized vehicle,Total,2017
BLZ,Belize,Americas,Theft: of a motorized vehicle,Total,2018
BLZ,Belize,Americas,Theft: of a motorized vehicle,Total,2019
BLZ,Belize,Americas,Theft: of a motorized vehicle,Total,2020
BLZ,Belize,Americas,Theft: of a motorized vehicle,Total,2021
BLZ,Belize,Americas,Theft: of a motorized vehicle,Total,2022
BLZ,Belize,Americas,Fraud,Total,2020
BLZ,Belize,Americas,Fraud: Cyber-related (Cy),Total,2020
BLZ,Belize,Americas,Fraud: Cyber-related (Cy),Total,2021
BLZ,Belize,Americas,Fraud: Cyber-related (Cy),Total,2022
BLZ,Belize,Americas,Money laundering,Total,2020
BLZ,Belize,Americas,Unlawful access to a computer system,Total,2019
BLZ,Belize,Americas,Unlawful access to a computer system,Total,2021
BLZ,Belize,Americas,Unlawful interference with a computer system or computer data,Total,2019
BLZ,Belize,Americas,Unlawful interference with a computer system or computer data,Total,2021
BLZ,Belize,Americas,Unlawful interception or access of computer data,Total,2019
BLZ,Belize,Americas,Unlawful interception or access of computer data,Total,2021
BLZ,Belize,Americas,Acts that cause environmental pollution or degradation,Total,2019
BLZ,Belize,Americas,Acts involving the movement of dumping of waste,Total,2019
BLZ,Belize,Americas,Trade or possession of protected or prohibited species of faune and flora,Total,2019
BLZ,Belize,Americas,Acts that result in the depletion of degradation of natural resources,Total,2019
BMU,Bermuda,Americas,Burglary,Total,2003
BMU,Bermuda,Americas,Burglary,Total,2004
BMU,Bermuda,Americas,Burglary,Total,2009
BMU,Bermuda,Americas,Burglary,Total,2010
BMU,Bermuda,Americas,Burglary,Total,2011
BMU,Bermuda,Americas,Burglary,Total,2012
BMU,Bermuda,Americas,Burglary,Total,2013
BMU,Bermuda,Americas,Burglary,Total,2014
BMU,Bermuda,Americas,Burglary,Total,2015
BMU,Bermuda,Americas,Burglary,Total,2016
BMU,Bermuda,Americas,Theft,Total,2003
BMU,Bermuda,Americas,Theft,Total,2004
BMU,Bermuda,Americas,Theft,Total,2009
BMU,Bermuda,Americas,Theft,Total,2010
BMU,Bermuda,Americas,Theft,Total,2011
BMU,Bermuda,Americas,Theft,Total,2012
BMU,Bermuda,Americas,Theft,Total,2013
BMU,Bermuda,Americas,Theft,Total,2014
BMU,Bermuda,Americas,Theft,Total,2015
BMU,Bermuda,Americas,Theft,Total,2016
BMU,Bermuda,Americas,Theft: of a motorized vehicle,Total,2003
BMU,Bermuda,Americas,Theft: of a motorized vehicle,Total,2004
BMU,Bermuda,Americas,Theft: of a motorized vehicle,Total,2009
BMU,Bermuda,Americas,Theft: of a motorized vehicle,Total,2010
BMU,Bermuda,Americas,Theft: of a motorized vehicle,Total,2011
BMU,Bermuda,Americas,Theft: of a motorized vehicle,Total,2012
BMU,Bermuda,Americas,Theft: of a motorized vehicle,Total,2013
BMU,Bermuda,Americas,Theft: of a motorized vehicle,Total,2014
BMU,Bermuda,Americas,Theft: of a motorized vehicle,Total,2015
BMU,Bermuda,Americas,Theft: of a motorized vehicle,Total,2016
BMU,Bermuda,Americas,Fraud,Total,2013
BMU,Bermuda,Americas,Fraud,Total,2014
BMU,Bermuda,Americas,Fraud,Total,2015
BMU,Bermuda,Americas,Fraud,Total,2016
BMU,Bermuda,Americas,Burglary,Total,2003
BMU,Bermuda,Americas,Burglary,Total,2004
BMU,Bermuda,Americas,Burglary,Total,2009
BMU,Bermuda,Americas,Burglary,Total,2010
BMU,Bermuda,Americas,Burglary,Total,2011
BMU,Bermuda,Americas,Burglary,Total,2012
BMU,Bermuda,Americas,Burglary,Total,2013
BMU,Bermuda,Americas,Burglary,Total,2014
BMU,Bermuda,Americas,Burglary,Total,2015
BMU,Bermuda,Americas,Burglary,Total,2016
BMU,Bermuda,Americas,Theft,Total,2003
BMU,Bermuda,Americas,Theft,Total,2004
BMU,Bermuda,Americas,Theft,Total,2009
BMU,Bermuda,Americas,Theft,Total,2010
BMU,Bermuda,Americas,Theft,Total,2011
BMU,Bermuda,Americas,Theft,Total,2012
BMU,Bermuda,Americas,Theft,Total,2013
BMU,Bermuda,Americas,Theft,Total,2014
BMU,Bermuda,Americas,Theft,Total,2015
BMU,Bermuda,Americas,Theft,Total,2016
BMU,Bermuda,Americas,Theft: of a motorized vehicle,Total,2003
BMU,Bermuda,Americas,Theft: of a motorized vehicle,Total,2004
BMU,Bermuda,Americas,Theft: of a motorized vehicle,Total,2009
BMU,Bermuda,Americas,Theft: of a motorized vehicle,Total,2010
BMU,Bermuda,Americas,Theft: of a motorized vehicle,Total,2011
BMU,Bermuda,Americas,Theft: of a motorized vehicle,Total,2012
BMU,Bermuda,Americas,Theft: of a motorized vehicle,Total,2013
BMU,Bermuda,Americas,Theft: of a motorized vehicle,Total,2014
BMU,Bermuda,Americas,Theft: of a motorized vehicle,Total,2015
BMU,Bermuda,Americas,Theft: of a motorized vehicle,Total,2016
BMU,Bermuda,Americas,Fraud,Total,2013
BMU,Bermuda,Americas,Fraud,Total,2014
BMU,Bermuda,Americas,Fraud,Total,2015
BMU,Bermuda,Americas,Fraud,Total,2016
BOL,Bolivia (Plurinational State of),Americas,Corruption,Total,2015
BOL,Bolivia (Plurinational State of),Americas,Corruption,Total,2016
BOL,Bolivia (Plurinational State of),Americas,Corruption,Total,2017
BOL,Bolivia (Plurinational State of),Americas,Corruption,Total,2018
BOL,Bolivia (Plurinational State of),Americas,Corruption,Total,2019
BOL,Bolivia (Plurinational State of),Americas,Corruption,Total,2020
BOL,Bolivia (Plurinational State of),Americas,Corruption,Total,2021
BOL,Bolivia (Plurinational State of),Americas,Corruption,Total,2022
BOL,Bolivia (Plurinational State of),Americas,Corruption,Total,2023
BOL,Bolivia (Plurinational State of),Americas,Corruption: Bribery,Total,2015
BOL,Bolivia (Plurinational State of),Americas,Corruption: Bribery,Total,2016
BOL,Bolivia (Plurinational State of),Americas,Corruption: Bribery,Total,2017
BOL,Bolivia (Plurinational State of),Americas,Corruption: Bribery,Total,2018
BOL,Bolivia (Plurinational State of),Americas,Corruption: Bribery,Total,2019
BOL,Bolivia (Plurinational State of),Americas,Corruption: Bribery,Total,2020
BOL,Bolivia (Plurinational State of),Americas,Corruption: Bribery,Total,2021
BOL,Bolivia (Plurinational State of),Americas,Corruption: Bribery,Total,2022
BOL,Bolivia (Plurinational State of),Americas,Corruption: Bribery,Total,2023
BOL,Bolivia (Plurinational State of),Americas,Corruption: Other acts of corruption,Total,2015
BOL,Bolivia (Plurinational State of),Americas,Corruption: Other acts of corruption,Total,2016
BOL,Bolivia (Plurinational State of),Americas,Corruption: Other acts of corruption,Total,2017
BOL,Bolivia (Plurinational State of),Americas,Corruption: Other acts of corruption,Total,2018
BOL,Bolivia (Plurinational State of),Americas,Corruption: Other acts of corruption,Total,2019
BOL,Bolivia (Plurinational State of),Americas,Corruption: Other acts of corruption,Total,2020
BOL,Bolivia (Plurinational State of),Americas,Corruption: Other acts of corruption,Total,2021
BOL,Bolivia (Plurinational State of),Americas,Corruption: Other acts of corruption,Total,2022
BOL,Bolivia (Plurinational State of),Americas,Corruption: Other acts of corruption,Total,2023
BOL,Bolivia (Plurinational State of),Americas,Smuggling of migrants,Total,2016
BOL,Bolivia (Plurinational State of),Americas,Smuggling of migrants,Total,2017
BOL,Bolivia (Plurinational State of),Americas,Smuggling of migrants,Total,2018
BOL,Bolivia (Plurinational State of),Americas,Smuggling of migrants,Total,2019
BOL,Bolivia (Plurinational State of),Americas,Smuggling of migrants,Total,2020
BOL,Bolivia (Plurinational State of),Americas,Smuggling of migrants,Total,2021
BOL,Bolivia (Plurinational State of),Americas,Smuggling of migrants,Total,2022
BOL,Bolivia (Plurinational State of),Americas,Smuggling of migrants,Total,2023
BOL,Bolivia (Plurinational State of),Americas,Burglary,Total,2015
BOL,Bolivia (Plurinational State of),Americas,Burglary,Total,2016
BOL,Bolivia (Plurinational State of),Americas,Burglary,Total,2017
BOL,Bolivia (Plurinational State of),Americas,Burglary,Total,2018
BOL,Bolivia (Plurinational State of),Americas,Theft,Total,2005
BOL,Bolivia (Plurinational State of),Americas,Theft,Total,2006
BOL,Bolivia (Plurinational State of),Americas,Theft,Total,2007
BOL,Bolivia (Plurinational State of),Americas,Theft,Total,2008
BOL,Bolivia (Plurinational State of),Americas,Theft,Total,2009
BOL,Bolivia (Plurinational State of),Americas,Theft,Total,2010
BOL,Bolivia (Plurinational State of),Americas,Theft,Total,2011
BOL,Bolivia (Plurinational State of),Americas,Theft,Total,2012
BOL,Bolivia (Plurinational State of),Americas,Theft,Total,2015
BOL,Bolivia (Plurinational State of),Americas,Theft,Total,2016
BOL,Bolivia (Plurinational State of),Americas,Theft,Total,2017
BOL,Bolivia (Plurinational State of),Americas,Theft,Total,2018
BOL,Bolivia (Plurinational State of),Americas,Theft,Total,2019
BOL,Bolivia (Plurinational State of),Americas,Theft,Total,2020
BOL,Bolivia (Plurinational State of),Americas,Theft: of a motorized vehicle,Total,2006
BOL,Bolivia (Plurinational State of),Americas,Theft: of a motorized vehicle,Total,2007
BOL,Bolivia (Plurinational State of),Americas,Theft: of a motorized vehicle,Total,2008
BOL,Bolivia (Plurinational State of),Americas,Theft: of a motorized vehicle,Total,2009
BOL,Bolivia (Plurinational State of),Americas,Theft: of a motorized vehicle,Total,2010
BOL,Bolivia (Plurinational State of),Americas,Theft: of a motorized vehicle,Total,2011
BOL,Bolivia (Plurinational State of),Americas,Theft: of a motorized vehicle,Total,2012
BOL,Bolivia (Plurinational State of),Americas,Theft: of a motorized vehicle,Total,2015
BOL,Bolivia (Plurinational State of),Americas,Theft: of a motorized vehicle,Total,2016
BOL,Bolivia (Plurinational State of),Americas,Theft: of a motorized vehicle,Total,2017
BOL,Bolivia (Plurinational State of),Americas,Theft: of a motorized vehicle,Total,2018
BOL,Bolivia (Plurinational State of),Americas,Theft: of a motorized vehicle,Total,2019
BOL,Bolivia (Plurinational State of),Americas,Theft: of a motorized vehicle,Total,2020
BOL,Bolivia (Plurinational State of),Americas,Fraud,Total,2015
BOL,Bolivia (Plurinational State of),Americas,Fraud,Total,2016
BOL,Bolivia (Plurinational State of),Americas,Fraud,Total,2017
BOL,Bolivia (Plurinational State of),Americas,Fraud,Total,2018
BOL,Bolivia (Plurinational State of),Americas,Fraud,Total,2019
BOL,Bolivia (Plurinational State of),Americas,Fraud,Total,2020
BOL,Bolivia (Plurinational State of),Americas,Fraud,Total,2021
BOL,Bolivia (Plurinational State of),Americas,Fraud,Total,2022
BOL,Bolivia (Plurinational State of),Americas,Money laundering,Total,2019
BOL,Bolivia (Plurinational State of),Americas,Money laundering,Total,2020
BOL,Bolivia (Plurinational State of),Americas,Money laundering,Total,2021
BOL,Bolivia (Plurinational State of),Americas,Money laundering,Total,2022
BOL,Bolivia (Plurinational State of),Americas,Corruption,Total,2015
BOL,Bolivia (Plurinational State of),Americas,Corruption,Total,2016
BOL,Bolivia (Plurinational State of),Americas,Corruption,Total,2017
BOL,Bolivia (Plurinational State of),Americas,Corruption,Total,2018
BOL,Bolivia (Plurinational State of),Americas,Corruption,Total,2019
BOL,Bolivia (Plurinational State of),Americas,Corruption,Total,2020
BOL,Bolivia (Plurinational State of),Americas,Corruption,Total,2021
BOL,Bolivia (Plurinational State of),Americas,Corruption,Total,2022
BOL,Bolivia (Plurinational State of),Americas,Corruption,Total,2023
BOL,Bolivia (Plurinational State of),Americas,Corruption: Bribery,Total,2015
BOL,Bolivia (Plurinational State of),Americas,Corruption: Bribery,Total,2016
BOL,Bolivia (Plurinational State of),Americas,Corruption: Bribery,Total,2017
BOL,Bolivia (Plurinational State of),Americas,Corruption: Bribery,Total,2018
BOL,Bolivia (Plurinational State of),Americas,Corruption: Bribery,Total,2019
BOL,Bolivia (Plurinational State of),Americas,Corruption: Bribery,Total,2020
BOL,Bolivia (Plurinational State of),Americas,Corruption: Bribery,Total,2021
BOL,Bolivia (Plurinational State of),Americas,Corruption: Bribery,Total,2022
BOL,Bolivia (Plurinational State of),Americas,Corruption: Bribery,Total,2023
BOL,Bolivia (Plurinational State of),Americas,Corruption: Other acts of corruption,Total,2015
BOL,Bolivia (Plurinational State of),Americas,Corruption: Other acts of corruption,Total,2016
BOL,Bolivia (Plurinational State of),Americas,Corruption: Other acts of corruption,Total,2017
BOL,Bolivia (Plurinational State of),Americas,Corruption: Other acts of corruption,Total,2018
BOL,Bolivia (Plurinational State of),Americas,Corruption: Other acts of corruption,Total,2019
BOL,Bolivia (Plurinational State of),Americas,Corruption: Other acts of corruption,Total,2020
BOL,Bolivia (Plurinational State of),Americas,Corruption: Other acts of corruption,Total,2021
BOL,Bolivia (Plurinational State of),Americas,Corruption: Other acts of corruption,Total,2022
BOL,Bolivia (Plurinational State of),Americas,Corruption: Other acts of corruption,Total,2023
BOL,Bolivia (Plurinational State of),Americas,Smuggling of migrants,Total,2016
BOL,Bolivia (Plurinational State of),Americas,Smuggling of migrants,Total,2017
BOL,Bolivia (Plurinational State of),Americas,Smuggling of migrants,Total,2018
BOL,Bolivia (Plurinational State of),Americas,Smuggling of migrants,Total,2019
BOL,Bolivia (Plurinational State of),Americas,Smuggling of migrants,Total,2020
BOL,Bolivia (Plurinational State of),Americas,Smuggling of migrants,Total,2021
BOL,Bolivia (Plurinational State of),Americas,Smuggling of migrants,Total,2022
BOL,Bolivia (Plurinational State of),Americas,Smuggling of migrants,Total,2023
BOL,Bolivia (Plurinational State of),Americas,Burglary,Total,2015
BOL,Bolivia (Plurinational State of),Americas,Burglary,Total,2016
BOL,Bolivia (Plurinational State of),Americas,Burglary,Total,2017
BOL,Bolivia (Plurinational State of),Americas,Burglary,Total,2018
BOL,Bolivia (Plurinational State of),Americas,Theft,Total,2005
BOL,Bolivia (Plurinational State of),Americas,Theft,Total,2006
BOL,Bolivia (Plurinational State of),Americas,Theft,Total,2007
BOL,Bolivia (Plurinational State of),Americas,Theft,Total,2008
BOL,Bolivia (Plurinational State of),Americas,Theft,Total,2009
BOL,Bolivia (Plurinational State of),Americas,Theft,Total,2010
BOL,Bolivia (Plurinational State of),Americas,Theft,Total,2011
BOL,Bolivia (Plurinational State of),Americas,Theft,Total,2012
BOL,Bolivia (Plurinational State of),Americas,Theft,Total,2015
BOL,Bolivia (Plurinational State of),Americas,Theft,Total,2016
BOL,Bolivia (Plurinational State of),Americas,Theft,Total,2017
BOL,Bolivia (Plurinational State of),Americas,Theft,Total,2018
BOL,Bolivia (Plurinational State of),Americas,Theft,Total,2019
BOL,Bolivia (Plurinational State of),Americas,Theft,Total,2020
BOL,Bolivia (Plurinational State of),Americas,Theft: of a motorized vehicle,Total,2006
BOL,Bolivia (Plurinational State of),Americas,Theft: of a motorized vehicle,Total,2007
BOL,Bolivia (Plurinational State of),Americas,Theft: of a motorized vehicle,Total,2008
BOL,Bolivia (Plurinational State of),Americas,Theft: of a motorized vehicle,Total,2009
BOL,Bolivia (Plurinational State of),Americas,Theft: of a motorized vehicle,Total,2010
BOL,Bolivia (Plurinational State of),Americas,Theft: of a motorized vehicle,Total,2011
BOL,Bolivia (Plurinational State of),Americas,Theft: of a motorized vehicle,Total,2012
BOL,Bolivia (Plurinational State of),Americas,Theft: of a motorized vehicle,Total,2015
BOL,Bolivia (Plurinational State of),Americas,Theft: of a motorized vehicle,Total,2016
BOL,Bolivia (Plurinational State of),Americas,Theft: of a motorized vehicle,Total,2017
BOL,Bolivia (Plurinational State of),Americas,Theft: of a motorized vehicle,Total,2018
BOL,Bolivia (Plurinational State of),Americas,Theft: of a motorized vehicle,Total,2019
BOL,Bolivia (Plurinational State of),Americas,Theft: of a motorized vehicle,Total,2020
BOL,Bolivia (Plurinational State of),Americas,Fraud,Total,2015
BOL,Bolivia (Plurinational State of),Americas,Fraud,Total,2016
BOL,Bolivia (Plurinational State of),Americas,Fraud,Total,2017
BOL,Bolivia (Plurinational State of),Americas,Fraud,Total,2018
BOL,Bolivia (Plurinational State of),Americas,Fraud,Total,2019
BOL,Bolivia (Plurinational State of),Americas,Fraud,Total,2020
BOL,Bolivia (Plurinational State of),Americas,Fraud,Total,2021
BOL,Bolivia (Plurinational State of),Americas,Fraud,Total,2022
BOL,Bolivia (Plurinational State of),Americas,Money laundering,Total,2019
BOL,Bolivia (Plurinational State of),Americas,Money laundering,Total,2020
BOL,Bolivia (Plurinational State of),Americas,Money laundering,Total,2021
BOL,Bolivia (Plurinational State of),Americas,Money laundering,Total,2022
BOL,Bolivia (Plurinational State of),Americas,Total,Total,2016
BOL,Bolivia (Plurinational State of),Americas,Total,Total,2023
BRA,Brazil,Americas,Burglary,Total,2006
BRA,Brazil,Americas,Burglary,Total,2007
BRA,Brazil,Americas,Burglary,Total,2008
BRA,Brazil,Americas,Burglary,Total,2009
BRA,Brazil,Americas,Burglary,Total,2010
BRA,Brazil,Americas,Burglary,Total,2011
BRA,Brazil,Americas,Burglary,Total,2012
BRA,Brazil,Americas,Burglary,Total,2013
BRA,Brazil,Americas,Burglary,Total,2017
BRA,Brazil,Americas,Burglary,Total,2018
BRA,Brazil,Americas,Burglary,Total,2019
BRA,Brazil,Americas,Burglary,Total,2020
BRA,Brazil,Americas,Theft,Total,2006
BRA,Brazil,Americas,Theft,Total,2007
BRA,Brazil,Americas,Theft,Total,2008
BRA,Brazil,Americas,Theft,Total,2009
BRA,Brazil,Americas,Theft,Total,2010
BRA,Brazil,Americas,Theft,Total,2011
BRA,Brazil,Americas,Theft,Total,2012
BRA,Brazil,Americas,Theft,Total,2013
BRA,Brazil,Americas,Theft,Total,2017
BRA,Brazil,Americas,Theft,Total,2018
BRA,Brazil,Americas,Theft,Total,2019
BRA,Brazil,Americas,Theft,Total,2020
BRA,Brazil,Americas,Theft: of a motorized vehicle,Total,2006
BRA,Brazil,Americas,Theft: of a motorized vehicle,Total,2007
BRA,Brazil,Americas,Theft: of a motorized vehicle,Total,2008
BRA,Brazil,Americas,Theft: of a motorized vehicle,Total,2009
BRA,Brazil,Americas,Theft: of a motorized vehicle,Total,2010
BRA,Brazil,Americas,Theft: of a motorized vehicle,Total,2011
BRA,Brazil,Americas,Theft: of a motorized vehicle,Total,2012
BRA,Brazil,Americas,Theft: of a motorized vehicle,Total,2013
BRA,Brazil,Americas,Theft: of a motorized vehicle,Total,2017
BRA,Brazil,Americas,Theft: of a motorized vehicle,Total,2018
BRA,Brazil,Americas,Theft: of a motorized vehicle,Total,2019
BRA,Brazil,Americas,Theft: of a motorized vehicle,Total,2020
BRA,Brazil,Americas,Acts that cause environmental pollution or degradation,Total,2014
BRA,Brazil,Americas,Acts that cause environmental pollution or degradation,Total,2015
BRA,Brazil,Americas,Acts that cause environmental pollution or degradation,Total,2016
BRA,Brazil,Americas,Acts that cause environmental pollution or degradation,Total,2017
BRA,Brazil,Americas,Burglary,Total,2006
BRA,Brazil,Americas,Burglary,Total,2007
BRA,Brazil,Americas,Burglary,Total,2008
BRA,Brazil,Americas,Burglary,Total,2009
BRA,Brazil,Americas,Burglary,Total,2010
BRA,Brazil,Americas,Burglary,Total,2011
BRA,Brazil,Americas,Burglary,Total,2012
BRA,Brazil,Americas,Burglary,Total,2013
BRA,Brazil,Americas,Burglary,Total,2017
BRA,Brazil,Americas,Burglary,Total,2018
BRA,Brazil,Americas,Burglary,Total,2019
BRA,Brazil,Americas,Burglary,Total,2020
BRA,Brazil,Americas,Theft,Total,2006
BRA,Brazil,Americas,Theft,Total,2007
BRA,Brazil,Americas,Theft,Total,2008
BRA,Brazil,Americas,Theft,Total,2009
BRA,Brazil,Americas,Theft,Total,2010
BRA,Brazil,Americas,Theft,Total,2011
BRA,Brazil,Americas,Theft,Total,2012
BRA,Brazil,Americas,Theft,Total,2013
BRA,Brazil,Americas,Theft,Total,2017
BRA,Brazil,Americas,Theft,Total,2018
BRA,Brazil,Americas,Theft,Total,2019
BRA,Brazil,Americas,Theft,Total,2020
BRA,Brazil,Americas,Theft: of a motorized vehicle,Total,2006
BRA,Brazil,Americas,Theft: of a motorized vehicle,Total,2007
BRA,Brazil,Americas,Theft: of a motorized vehicle,Total,2008
BRA,Brazil,Americas,Theft: of a motorized vehicle,Total,2009
BRA,Brazil,Americas,Theft: of a motorized vehicle,Total,2010
BRA,Brazil,Americas,Theft: of a motorized vehicle,Total,2011
BRA,Brazil,Americas,Theft: of a motorized vehicle,Total,2012
BRA,Brazil,Americas,Theft: of a motorized vehicle,Total,2013
BRA,Brazil,Americas,Theft: of a motorized vehicle,Total,2017
BRA,Brazil,Americas,Theft: of a motorized vehicle,Total,2018
BRA,Brazil,Americas,Theft: of a motorized vehicle,Total,2019
BRA,Brazil,Americas,Theft: of a motorized vehicle,Total,2020
BRA,Brazil,Americas,Acts that cause environmental pollution or degradation,Total,2014
BRA,Brazil,Americas,Acts that cause environmental pollution or degradation,Total,2015
BRA,Brazil,Americas,Acts that cause environmental pollution or degradation,Total,2016
BRA,Brazil,Americas,Acts that cause environmental pollution or degradation,Total,2017
BRA,Brazil,Americas,Total,Total,2016
BRA,Brazil,Americas,Total,Total,2017
BRA,Brazil,Americas,Total,Total,2019
